Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_encoded,Application mode_encoded,Target_encoded,Application order_encoded,Previous qualification_encoded,Nationality_encoded,Mother's qualification_encoded,Father's qualification_encoded,Mother's occupation_encoded,Father's occupation_encoded,Course_encoded,Curricular units 1st sem (credited)_encoded,Curricular units 1st sem (enrolled)_encoded,Curricular units 1st sem (evaluations)_encoded,Curricular units 1st sem (approved)_encoded,Curricular units 1st sem (without evaluations)_encoded,Curricular units 2nd sem (credited)_encoded,Curricular units 2nd sem (enrolled)_encoded,Curricular units 2nd sem (evaluations)_encoded,Curricular units 2nd sem (approved)_encoded,Curricular units 2nd sem (without evaluations)_encoded,Age at enrollment_encoded,Previous qualification (grade)_encoded,Admission grade_encoded,Unemployment rate_encoded,Inflation rate_encoded,GDP_encoded,Curricular units 1st sem (grade)_encoded,Curricular units 2nd sem (grade)_encoded,Total curricular units (credited),Total curricular units (enrolled),Total curricular units (evaluations),Total curricular units (approved),Average curricular units grade,Total curricular units (without evaluations),Average curricular units grade_encoded
1,1,1,9773,1,1,127.0,1,1,19,7,7,121.8,1,0,0,1,0,1,20,0,0,6,11,4,14.0,0,0,6,12,3,11.0,0,9.4,-0.8,-3.12,Enrolled,0,0,1,1,0,0,0,13,7,7,14,0,6,11,4,0,0,6,12,3,0,-0.4303628237699172,-0.425675392507295,-0.3575959388142468,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.6935928191617966,0.1477475738091851,0,12,23,7,12.5,0,0.4284926492031956
1,1,3,9130,1,1,167.0,1,37,37,90,90,159.3,0,0,0,1,0,0,19,0,0,5,7,5,14.71,0,0,5,5,5,15.8,0,7.6,2.6,0.32,Graduate,0,0,2,3,0,0,21,26,11,11,7,0,5,7,5,0,0,5,5,5,0,-0.562167955812708,2.607651529733844,2.232117971142248,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.8401925711753013,1.0690121063432871,0,10,12,10,15.255,0,1.0003072328127858
1,39,1,9991,0,1,130.0,1,38,38,9,9,120.0,0,0,0,1,0,0,27,0,0,5,12,5,10.6,0,0,5,10,5,11.0,0,9.4,-0.8,-3.12,Dropout,0,11,0,1,0,0,22,27,9,9,16,0,5,12,5,0,0,5,10,5,0,0.4922731005296184,-0.1981758733392096,-0.4819022064921583,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,-0.008434162311324,0.1477475738091851,0,10,22,10,10.8,0,0.07564880450762296
1,1,1,9500,1,1,130.0,1,1,19,5,5,129.1,1,0,0,1,0,0,18,0,0,7,9,7,13.04,0,0,8,10,8,13.6,0,15.5,2.8,-4.06,Graduate,0,0,2,1,0,0,0,13,5,5,11,0,7,9,7,0,0,8,10,8,0,-0.6939730878554988,-0.1981758733392096,0.1465350356572837,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.4953734361576212,0.6467658622651569,0,15,19,15,13.32,0,0.598687915468119
2,7,1,9254,1,3,130.0,1,1,3,4,3,130.0,0,0,0,1,0,0,39,0,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,1,3,0,1,2,0,0,2,4,3,10,0,6,10,0,0,0,6,6,0,0,2.073934685043108,-0.1981758733392096,0.2086881694962399,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-2.1971065163157584,-1.963483646581465,0,12,16,0,0.0,0,-2.165947385323075
1,39,1,9130,1,40,129.0,1,3,3,2,2,155.3,1,0,0,1,0,0,27,0,0,6,9,5,13.0,0,5,11,13,10,12.9,0,12.4,0.5,1.79,Dropout,0,11,0,1,14,0,2,2,2,2,7,0,6,9,5,0,5,11,13,10,0,0.4922731005296184,-0.2740090463952381,1.9558818207468884,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.4871142951991141,0.5124147846039339,5,17,22,15,12.95,0,0.5218924904461412
1,17,1,9500,1,1,141.0,1,38,38,7,10,139.8,1,0,0,1,0,0,18,0,0,8,8,8,14.94,0,0,8,8,8,14.94,0,9.4,-0.8,-3.12,Graduate,0,7,2,1,0,0,22,27,7,10,11,0,8,8,8,0,0,8,8,8,0,-0.6939730878554988,0.6359890302771035,0.8854667379648711,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.8876826316867181,0.9039522109309268,0,16,16,16,14.94,0,0.9349273439427234
1,1,3,171,1,1,125.0,1,38,37,4,9,115.2,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,0,0,1,3,0,0,22,26,4,9,1,0,0,0,0,0,0,0,0,0,0,-0.6939730878554988,-0.577341738619352,-0.8133855869665894,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,1,2,9500,1,1,125.0,1,19,19,9,9,114.9,0,0,0,1,0,0,18,0,0,7,8,6,13.13,0,0,8,12,7,12.22,0,16.2,0.3,-0.92,Graduate,0,0,2,2,0,0,12,13,9,9,11,0,7,8,6,0,0,8,12,7,0,-0.6939730878554988,-0.577341738619352,-0.8341032982462411,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,0.513956503314263,0.3819023091616028,0,15,20,13,12.675,0,0.46481480968656347
1,44,1,9238,1,39,130.0,1,19,1,9,9,131.9,0,0,0,1,0,1,21,0,3,6,7,6,12.0,0,2,6,7,6,12.0,0,13.9,-0.3,0.79,Graduate,0,14,2,1,13,0,12,0,9,9,9,3,6,7,6,0,2,6,7,6,0,-0.2985576917271264,-0.1981758733392096,0.339900340934036,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.2806357712364316,0.3396776847537897,5,12,14,12,12.0,0,0.3247150478221447
1,17,3,171,1,1,133.0,1,1,37,4,7,126.0,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,0,7,1,3,0,0,0,26,4,7,1,0,0,0,0,0,0,0,0,0,0,-0.562167955812708,0.0293236458288757,-0.0675479808991193,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,17,1,9070,1,1,127.0,1,1,1,3,4,130.2,1,0,0,1,1,0,19,0,0,6,6,5,11.4,0,0,6,8,1,10.0,0,10.8,1.4,1.74,Enrolled,0,7,1,1,0,0,0,0,3,4,4,0,6,6,5,0,0,6,8,1,0,-0.562167955812708,-0.425675392507295,0.2224999770160071,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.1567486568588221,-0.0441825371354193,0,12,14,6,10.7,0,0.054893284231412494
1,43,1,9070,1,1,116.0,1,1,1,3,3,120.9,0,0,0,1,1,0,24,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Enrolled,0,13,1,1,0,0,0,0,3,3,4,0,6,6,0,0,0,6,6,0,0,0.096857704401246,-1.259840296123608,-0.4197490726532021,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-2.1971065163157584,-1.963483646581465,0,12,12,0,0.0,0,-2.165947385323075
4,42,1,9500,1,19,133.1,1,1,1,5,5,126.0,1,0,0,1,1,0,29,0,2,7,10,5,11.9,0,1,8,10,5,11.0,0,13.9,-0.3,0.79,Dropout,3,12,0,1,11,0,0,0,5,5,11,2,7,10,5,0,1,8,10,5,0,0.7558833646152,0.0369069631344782,-0.0675479808991193,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.2599879188401634,0.1477475738091851,3,15,20,10,11.45,0,0.2105596863029887
1,1,3,171,1,1,139.0,1,19,19,5,3,128.2,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,0,0,2,3,0,0,12,13,5,3,1,0,0,0,0,0,0,0,0,0,0,-0.562167955812708,0.4843226841650466,0.0843819018183274,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,44,1,9003,1,39,130.0,1,19,37,9,9,130.0,1,0,0,1,1,0,23,0,0,6,8,6,12.57,0,0,6,7,6,12.43,0,8.9,1.4,3.51,Graduate,0,14,2,1,13,0,12,26,9,9,3,0,6,8,6,0,0,6,7,6,0,-0.0349474276415447,-0.1981758733392096,0.2086881694962399,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.3983285298951606,0.4222076324599696,0,12,15,12,12.5,0,0.4284926492031956
1,1,3,9147,1,1,125.0,1,1,38,7,7,120.1,0,0,1,1,1,0,19,0,0,5,8,5,11.2,0,0,5,10,4,10.75,3,16.2,0.3,-0.92,Dropout,0,0,0,3,0,0,0,27,7,7,8,0,5,8,5,0,0,5,10,4,3,-0.562167955812708,-0.577341738619352,-0.4749963027322748,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,0.1154529520662854,0.099765046073034,0,10,18,9,10.975,3,0.11197096499099052
1,39,1,9254,1,1,160.0,1,19,37,7,10,100.0,0,0,0,1,1,0,26,0,0,6,7,6,12.0,0,0,6,8,5,10.8,0,12.7,3.7,-1.7,Enrolled,0,11,1,1,0,0,12,26,7,10,10,0,6,7,6,0,0,6,8,5,0,0.3604679684868276,2.076819318341645,-1.863082958468955,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.2806357712364316,0.1093615516202644,0,12,15,11,11.4,0,0.20018192616488384
1,17,1,9147,1,1,148.0,1,38,37,5,5,134.0,0,0,0,1,1,0,18,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,0,7,1,1,0,0,22,26,5,5,8,0,5,9,0,0,0,5,5,0,0,-0.6939730878554988,1.166821241669303,0.4849243198915993,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,10,14,0,0.0,0,-2.165947385323075
1,17,1,9500,1,1,150.0,1,37,19,8,4,130.8,0,0,0,1,1,0,24,0,0,7,8,7,11.98,0,0,8,8,8,13.75,0,13.9,-0.3,0.79,Graduate,0,7,2,1,0,0,21,13,8,4,11,0,7,8,7,0,0,8,8,8,0,0.096857704401246,1.3184875877813598,0.2639353995753126,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.276506200757178,0.6755553789068477,0,15,16,15,12.865,0,0.5042502982113627
1,1,1,171,1,1,141.0,1,19,19,5,10,135.8,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0,0,0,1,0,0,12,13,5,10,1,0,0,0,0,0,0,0,0,0,0,-0.562167955812708,0.6359890302771035,0.6092305875695118,1.476924272807967,1.1370048489905784,-1.7896667428492534,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,17,4,9254,1,1,118.0,1,38,37,5,7,111.7,1,0,0,1,1,0,18,0,0,6,12,3,11.67,0,0,6,12,1,12.0,0,12.4,0.5,1.79,Dropout,0,7,0,4,0,0,22,26,5,7,10,0,6,12,3,0,0,6,12,1,0,-0.6939730878554988,-1.1081739500115513,-1.0550922185625289,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.2124978583287463,0.3396776847537897,0,12,24,4,11.835,0,0.29046843936639816
1,1,2,9773,1,1,142.0,1,38,38,9,9,132.9,1,0,0,1,1,0,18,0,0,6,8,6,12.33,0,0,6,11,3,12.33,0,10.8,1.4,1.74,Graduate,0,0,2,2,0,0,22,27,9,9,14,0,6,8,6,0,0,6,11,3,0,-0.6939730878554988,0.7118222033331321,0.4089593785328758,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.3487736841441168,0.4030146213655092,0,12,19,9,12.33,0,0.3932082647336383
1,17,3,9147,1,1,120.0,1,19,19,4,7,115.5,1,0,1,1,1,0,18,0,0,5,8,3,10.33,0,0,5,11,3,10.86,0,10.8,1.4,1.74,Dropout,0,7,0,3,0,0,12,13,4,7,8,0,5,8,3,0,0,5,11,3,0,-0.6939730878554988,-0.9565076038994944,-0.7926678756869375,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-0.0641833637812482,0.1208773582769404,0,10,19,6,10.594999999999999,0,0.03309998794139174
1,18,4,9254,1,1,106.0,1,19,37,7,7,106.0,1,0,0,1,1,1,21,0,0,6,8,4,10.5,0,0,6,11,1,11.0,0,9.4,-0.8,-3.12,Dropout,0,8,0,4,0,0,12,26,7,7,10,0,6,8,4,0,0,6,11,1,0,-0.2985576917271264,-2.0181720266838927,-1.448728732875916,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,-0.0290820147075921,0.1477475738091851,0,12,19,5,10.75,0,0.06527104436951772
1,17,4,9773,1,1,121.0,1,1,19,9,8,120.3,1,0,1,1,1,1,19,0,0,6,6,6,13.67,0,0,6,6,6,13.33,0,8.9,1.4,3.51,Graduate,0,7,2,4,0,0,0,13,9,8,14,0,6,6,6,0,0,6,6,6,0,-0.562167955812708,-0.8806744308434659,-0.4611844952125066,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.6254549062541114,0.5949447323101138,0,12,12,12,13.5,0,0.6360478519652972
1,17,4,9500,1,1,150.0,1,38,37,9,9,130.8,0,0,0,1,1,1,22,0,0,7,7,7,14.84,0,0,8,9,8,15.06,0,16.2,0.3,-0.92,Graduate,0,7,2,4,0,0,22,26,9,9,11,0,7,7,7,0,0,8,9,8,0,-0.1667525596843355,1.3184875877813598,0.2639353995753126,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,0.8670347792904499,0.9269838242442796,0,15,16,15,14.95,0,0.9370028959703444
2,39,1,8014,0,1,120.0,1,37,37,9,6,117.0,0,0,0,1,1,0,33,0,0,6,8,6,12.0,0,0,6,6,6,11.67,0,10.8,1.4,1.74,Graduate,1,11,2,1,0,0,21,26,9,6,2,0,6,8,6,0,0,6,6,6,0,1.2831038927863632,-0.9565076038994944,-0.6890793192886778,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.2806357712364316,0.2763407481420702,0,12,14,12,11.835,0,0.29046843936639816
1,1,6,9853,1,1,114.0,1,19,19,9,9,110.2,1,0,0,1,1,0,20,0,0,6,8,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Dropout,0,0,0,6,0,0,12,13,9,9,15,0,6,8,5,0,0,6,7,5,0,-0.4303628237699172,-1.4115066422356652,-1.1586807749607886,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.3219314760289679,0.3780637069427104,0,12,15,10,12.2,0,0.36622608837456494
1,39,1,9991,0,2,140.0,1,3,3,2,2,155.7,1,0,0,1,1,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,0,11,0,1,1,0,2,2,2,2,16,0,1,1,0,1,0,5,0,0,0,1.546714156871945,0.5601558572210751,1.9835054357864228,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-2.1971065163157584,-1.963483646581465,0,6,1,0,0.0,1,-2.165947385323075
1,39,1,9003,1,4,160.0,1,3,3,4,2,180.4,0,0,1,1,1,0,24,0,6,12,17,6,12.17,0,7,12,14,10,13.3,0,12.4,0.5,1.79,Dropout,0,11,0,1,3,0,2,2,4,2,3,6,12,17,6,0,7,12,14,10,0,0.096857704401246,2.076819318341645,3.689263664477768,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.3157371203100876,0.5891868289817758,13,24,31,16,12.735,0,0.47726812185228934
1,17,1,9254,1,1,120.0,1,19,19,4,4,125.5,0,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,3,11.33,0,12.7,3.7,-1.7,Enrolled,0,7,1,1,0,0,12,13,4,4,10,0,5,6,5,0,0,5,8,3,0,-0.6939730878554988,-0.9565076038994944,-0.1020774996985392,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.2806357712364316,0.2110845104209046,0,10,14,8,11.665,0,0.25518405489684054
2,39,1,8014,0,1,130.0,1,37,37,9,6,110.0,1,0,0,1,0,0,33,0,0,6,7,6,11.0,0,0,6,11,5,11.0,0,9.4,-0.8,-3.12,Graduate,1,11,2,1,0,0,21,26,9,6,2,0,6,7,6,0,0,6,11,5,0,1.2831038927863632,-0.1981758733392096,-1.1724925824805563,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.074157247273749,0.1477475738091851,0,12,18,11,11.0,0,0.11715984506004314
1,42,1,9500,1,1,160.0,1,37,38,9,7,161.0,1,0,0,1,0,1,22,0,0,8,8,7,13.08,0,0,8,8,7,13.08,0,10.8,1.4,1.74,Graduate,0,12,2,1,0,0,21,27,9,7,11,0,8,8,7,0,0,8,8,7,0,-0.1667525596843355,2.076819318341645,2.349518335060275,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.5036325771161287,0.5469622045739626,0,16,16,14,13.08,0,0.5488746668052145
1,39,1,9670,1,1,120.0,1,1,19,4,5,100.0,0,0,0,1,0,1,25,0,0,5,7,4,10.5,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Graduate,0,11,2,1,0,0,0,13,4,5,13,0,5,7,4,0,0,5,7,5,0,0.2286628364440368,-0.9565076038994944,-1.863082958468955,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,-0.0290820147075921,0.2629056403759478,0,10,14,9,11.05,0,0.12753760519814836
1,17,1,9070,1,1,124.0,1,19,38,4,0,117.6,1,0,0,1,1,0,20,0,0,6,9,6,10.67,1,0,6,6,5,11.2,0,7.6,2.6,0.32,Graduate,0,7,2,1,0,0,12,27,4,0,4,0,6,9,6,1,0,6,6,5,0,-0.4303628237699172,-0.6531749116753804,-0.6476438967293743,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.0060193343660638,0.1861335959981059,0,12,15,11,10.934999999999999,1,0.10366875688050625
1,1,6,9147,1,1,143.0,1,38,37,9,9,128.7,1,0,0,1,1,0,23,0,0,5,6,4,14.0,0,0,5,5,5,13.8,0,11.1,0.6,2.02,Enrolled,0,0,1,6,0,0,22,26,9,9,8,0,5,6,4,0,0,5,5,5,0,-0.0349474276415447,0.7876553763891605,0.1189114206177474,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.6935928191617966,0.685151884454078,0,10,11,9,13.9,0,0.7190699330701379
1,43,2,9119,1,1,115.0,1,38,19,9,6,112.2,1,0,1,1,1,0,18,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,Enrolled,0,13,1,2,0,0,22,13,9,6,6,0,5,9,2,0,0,5,9,0,0,-0.6939730878554988,-1.3356734691796368,-1.0205626997631088,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.1323212766889334,-1.963483646581465,0,10,18,2,5.0,0,-1.1281713715125665
1,39,1,9500,1,1,133.1,1,1,1,4,10,100.8,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0,11,0,1,0,0,0,0,4,10,11,0,7,18,0,0,0,7,7,0,0,0.096857704401246,0.0369069631344782,-1.8078357283898836,0.8762220667652447,-1.1052215545807416,0.347199421388147,-2.1971065163157584,-1.963483646581465,0,14,25,0,0.0,0,-2.165947385323075
1,17,2,9773,1,1,133.1,41,19,1,9,9,105.0,1,0,0,0,0,0,21,1,0,6,6,6,14.0,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate,0,7,2,2,0,13,12,0,9,9,14,0,6,6,6,0,0,6,6,6,0,-0.2985576917271264,0.0369069631344782,-1.5177877704747558,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.6935928191617966,0.6275728511706965,0,12,12,12,13.75,0,0.6879366526558226
1,15,1,9130,1,1,133.1,41,1,1,4,4,100.0,0,0,0,1,0,0,26,1,0,6,7,2,12.0,1,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,0,5,0,1,0,13,0,0,4,4,7,0,6,7,2,1,0,6,6,0,0,0.3604679684868276,0.0369069631344782,-1.863082958468955,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.2806357712364316,-1.963483646581465,0,12,13,2,6.0,1,-0.9206161687504649
2,39,1,9853,1,10,133.1,1,37,34,0,0,115.5,0,0,0,1,0,0,39,0,0,6,12,3,12.67,0,0,6,14,0,0.0,1,7.6,2.6,0.32,Dropout,1,11,0,1,7,0,21,23,0,0,15,0,6,12,3,0,0,6,14,0,1,2.073934685043108,0.0369069631344782,-0.7926678756869375,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.4189763822914288,-1.963483646581465,0,12,26,3,6.335,1,-0.851085175825161
2,39,1,8014,0,1,133.1,1,37,19,9,9,114.0,0,0,0,1,0,0,44,0,2,8,11,8,11.88,0,0,6,7,6,12.33,0,12.7,3.7,-1.7,Graduate,1,11,2,1,0,0,21,13,9,9,2,2,8,11,8,0,0,6,7,6,0,2.732960345257062,0.0369069631344782,-0.8962564320851973,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.2558583483609098,0.4030146213655092,2,14,18,14,12.105,0,0.3465083441121655
1,15,1,9119,1,1,130.0,26,38,3,9,2,137.0,1,0,0,1,1,0,19,1,0,5,9,5,14.0,0,0,5,11,3,13.25,0,13.9,-0.3,0.79,Enrolled,0,5,1,1,0,11,22,2,9,2,6,0,5,9,5,0,0,5,11,3,0,-0.562167955812708,-0.1981758733392096,0.6921014326881187,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.6935928191617966,0.5795903234345454,0,10,20,8,13.625,0,0.6619922523105599
1,1,5,9773,1,1,135.0,1,37,1,5,5,124.9,1,0,0,1,0,0,18,0,0,6,6,6,13.67,0,0,6,6,6,13.33,0,8.9,1.4,3.51,Graduate,0,0,2,5,0,0,21,0,5,5,14,0,6,6,6,0,0,6,6,6,0,-0.6939730878554988,0.1809899919409327,-0.1435129222578428,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.6254549062541114,0.5949447323101138,0,12,12,12,13.5,0,0.6360478519652972
1,1,5,9500,1,1,132.0,1,37,37,7,7,120.3,1,0,0,1,0,1,18,0,0,7,7,7,13.75,0,0,8,9,8,14.48,0,12.4,0.5,1.79,Graduate,0,0,2,5,0,0,21,26,7,7,11,0,7,7,7,0,0,8,9,8,0,-0.6939730878554988,-0.0465095272271526,-0.4611844952125066,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.641973188171126,0.8156643598964091,0,15,16,15,14.115,0,0.7636943016639897
1,1,1,9085,1,1,135.0,1,1,2,9,1,134.3,1,0,0,1,0,0,19,0,0,5,7,5,14.2,2,0,5,7,5,13.8,0,12.7,3.7,-1.7,Enrolled,0,0,1,1,0,0,0,1,9,1,5,0,5,7,5,2,0,5,7,5,0,-0.562167955812708,0.1809899919409327,0.5056420311712521,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.734888523954333,0.685151884454078,0,10,14,10,14.0,2,0.739825453346348
1,1,4,9500,1,1,115.0,1,3,3,2,2,111.5,1,0,1,0,0,0,19,0,0,7,10,4,11.96,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0,0,0,4,0,0,2,2,2,2,11,0,7,10,4,0,0,7,7,0,0,-0.562167955812708,-1.3356734691796368,-1.0689040260822968,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.2723766302779244,-1.963483646581465,0,14,17,4,5.98,0,-0.9247672728057069
1,53,1,9085,1,42,130.0,1,38,38,9,9,128.8,0,0,0,1,0,0,21,0,7,10,12,8,12.88,0,4,9,14,5,13.4,0,8.9,1.4,3.51,Dropout,0,16,0,1,15,0,22,27,9,9,5,7,10,12,8,0,4,9,14,5,0,-0.2985576917271264,-0.1981758733392096,0.1258173243776329,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.4623368723235924,0.6083798400762361,11,19,26,13,13.14,0,0.5613279789709407
1,1,4,171,1,1,133.1,1,1,1,9,10,110.0,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Graduate,0,0,2,4,0,0,0,0,9,10,1,0,0,0,0,0,0,0,0,0,0,-0.4303628237699172,0.0369069631344782,-1.1724925824805563,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
2,39,1,8014,0,1,130.0,1,37,37,6,5,113.5,1,0,0,1,0,0,36,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,11,0,1,0,0,21,26,6,5,2,0,6,0,0,0,0,6,0,0,0,1.6785192889147356,-0.1981758733392096,-0.9307859508846172,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,-2.1971065163157584,-1.963483646581465,0,12,0,0,0.0,0,-2.165947385323075
4,39,1,9003,1,12,133.1,1,37,37,9,6,160.0,0,0,0,1,0,0,43,0,13,18,19,18,14.63,0,10,13,14,13,14.23,1,15.5,2.8,-4.06,Graduate,3,11,2,1,8,0,21,26,9,6,3,13,18,19,18,0,10,13,14,13,1,2.6011552132142715,0.0369069631344782,2.280459297461435,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.8236742892582868,0.7676818321602579,23,31,33,31,14.43,1,0.8290741905340516
1,18,1,9853,1,1,123.0,1,19,19,9,7,117.4,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0,8,0,1,0,0,12,13,9,7,15,0,6,0,0,0,0,6,0,0,0,-0.562167955812708,-0.7290080847314089,-0.6614557042491415,-0.1750067938095195,-0.454252598705197,0.8891263042772198,-2.1971065163157584,-1.963483646581465,0,12,0,0,0.0,0,-2.165947385323075
1,51,1,9070,1,1,130.0,1,3,1,2,8,122.2,0,0,1,1,0,0,20,0,4,10,12,10,13.0,0,5,11,11,11,12.27,0,11.1,0.6,2.02,Graduate,0,15,2,1,0,0,2,0,2,8,4,4,10,12,10,0,5,11,11,11,0,-0.4303628237699172,-0.1981758733392096,-0.3299723237747105,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.4871142951991141,0.3914988147088328,9,21,23,21,12.635,0,0.45651260157607926
1,1,2,9238,1,1,122.0,1,37,38,4,7,118.2,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0,0,0,2,0,0,21,27,4,7,9,0,6,0,0,0,0,6,0,0,0,-0.562167955812708,-0.8048412577874374,-0.6062084741700698,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,-2.1971065163157584,-1.963483646581465,0,12,0,0,0.0,0,-2.165947385323075
1,1,1,9085,1,1,113.0,1,1,1,4,4,106.7,1,0,0,1,0,0,20,0,0,6,15,4,14.2,0,0,6,17,4,13.25,0,15.5,2.8,-4.06,Dropout,0,0,0,1,0,0,0,0,4,4,5,0,6,15,4,0,0,6,17,4,0,-0.4303628237699172,-1.4873398152916937,-1.400387406556728,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.734888523954333,0.5795903234345454,0,12,32,8,13.725,0,0.68274777258677
